timestamp,tx_id,creatorid,activity_name,function_args,endorsers_id,tx_status,readkeys,writekeys,rangekeys,transaction_type,block number,commit order,0
2022-04-12T15:46:55.524Z,797a8ea26a735552c21c82ce4a8024862a3d17b3cd04486478dddec50688946e,Org1MSP,Func1,"[9773"",""8148""]""",Org1MSP Org2MSP ,VALID, 8148 9773,,,RT,99,10271,0
2022-04-12T15:46:55.543Z,61c75fd4e4886cb865cc9905d9e8a8f210384155d1d676f80fffb0fb90523f88,Org1MSP,Func13,"[820"",""840"",""13"",""33""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10263,0
2022-04-12T15:46:55.543Z,0277e184e2bcdc697308568e5cb97f8bb45f2cbdf5767ce1564282df87a832e4,Org1MSP,Func13,"[39"",""59"",""600"",""620""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10267,0
2022-04-12T15:46:55.544Z,eafa02eff6a28e085969791d3e5f6aa297dbda7599b588542936559830eafc3d,Org1MSP,Func4,"[14162"",""1416200"",""10041"",""1004100""]""",Org1MSP Org2MSP ,VALID,, 10041 14162,,WT,99,10260,0
2022-04-12T15:46:55.546Z,fe892edadd018bfdb9a60984893582669ddcf062256d123b648b45e3e86853f7,Org1MSP,Func7,"[6046"",""100"",""33"",""100""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 33 6046, 33 6046,,UT,99,10264,0
2022-04-12T15:46:55.548Z,37a816c063cde434e9233b2d560e5c9459d7a564f6028424f9f256552caca10a,Org1MSP,Func1,"[14"",""4290""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 14 4290,,,RT,99,10261,0
2022-04-12T15:46:55.548Z,2fa63c5717fb5d0d08a8b878e36adce6067ce164fae693d0aa7a252f301241eb,Org1MSP,Func7,"[56"",""100"",""2313"",""100""]""",Org1MSP Org2MSP ,VALID, 2313 56, 2313 56,,UT,99,10265,0
2022-04-12T15:46:55.551Z,ccec484e262eb1eea75b138e4695ed113affc56474a8330691e500bff23e0acc,Org1MSP,Func1,"[1"",""8147""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 1 8147,,,RT,99,10259,0
2022-04-12T15:46:55.553Z,32d1b701150f838b8dad822a0bf5265b870b8797bdc7f154ac8ff368d515cd89,Org1MSP,Func1,"[885"",""57""]""",Org1MSP Org2MSP ,VALID, 57 885,,,RT,99,10262,0
2022-04-12T15:46:55.554Z,727ffed76689eccb89cdd1777318c131cc2261230b6fb32d6f1a3fe1f6c78a2d,Org1MSP,Func4,"[10717"",""1071700"",""10007"",""1000700""]""",Org1MSP Org2MSP ,VALID,, 10007 10717,,WT,99,10255,0
2022-04-12T15:46:55.558Z,3d0f59a57d9c7271a53bbcb12158384cb5779543077a09afc7f7126d476a8ee1,Org1MSP,Func13,"[495"",""515"",""4099"",""4119""]""",Org1MSP Org2MSP ,VALID,,,NULL,,99,10258,0
2022-04-12T15:46:55.576Z,bd45068c39a9dea18a7c95df9593dff0db5994e7c791269e8852d473a67d27e6,Org1MSP,Func1,"[1626"",""2649""]""",Org1MSP Org2MSP ,VALID, 1626 2649,,,RT,99,10257,0
2022-04-12T15:46:55.577Z,c21bbb9cfb54c211c79aea57df2746928895ddf513d192fb4824c6ac14ec623d,Org1MSP,Func7,"[382"",""100"",""35"",""100""]""",Org1MSP Org2MSP ,VALID, 35 382, 35 382,,UT,99,10256,0
2022-04-12T15:46:55.578Z,19278d0a5aa1d6130ef2b960e2ebfcbcb79ee7a0a4197ae5b7123d85ce88a4a8,Org1MSP,Func13,"[6182"",""6192"",""1530"",""1550""]""",Org1MSP Org2MSP ,VALID,,,NULL,,99,10248,0
2022-04-12T15:46:55.578Z,c659dcd93f8c83ea97a242ae8e36305e8222d11c11f3a3e5820f1a694b8eb712,Org1MSP,Func13,"[2"",""12"",""2343"",""2353""]""",Org1MSP Org2MSP ,VALID,,,NULL,,99,10251,0
2022-04-12T15:46:55.580Z,3628071b0affc20ee52a5b3f1b0c81a39049bfd37b29c513b8e1bc17d3eab851,Org1MSP,Func13,"[530"",""540"",""5"",""35""]""",Org1MSP Org2MSP ,VALID,,,NULL,,99,10246,0
2022-04-12T15:46:55.581Z,b303ba8c9784a2dc0f9f2a147a2416fff22fb6f5abb572c8b64f6b545ade3839,Org1MSP,Func7,"[67"",""100"",""4652"",""100""]""",Org1MSP Org2MSP ,VALID, 4652 67, 4652 67,,UT,99,10252,0
2022-04-12T15:46:55.581Z,fd0fda8bff4fd3c2477b89ad2aebc6a6bfc9fc1b662c0e5fe3bcf4d75e6d4f80,Org1MSP,Func13,"[7980"",""8010"",""8"",""18""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10253,0
2022-04-12T15:46:55.585Z,b0324376f26e8f6840a8a50f493c96185e8e47db7f45e5e796bebd5361f4b94f,Org1MSP,Func4,"[14414"",""1441400"",""10048"",""1004800""]""",Org1MSP Org2MSP ,VALID,, 10048 14414,,WT,99,10245,0
2022-04-12T15:46:55.589Z,e0ce318f8414721871df4a5538c5ccf2d61eca222f0776bac8686cf9a6254a97,Org1MSP,Func7,"[181"",""100"",""593"",""100""]""",Org1MSP Org2MSP ,VALID, 181 593, 181 593,,UT,99,10249,0
2022-04-12T15:46:55.594Z,6c9c3188cc0013874e8b9c348462edb05d809734b72eb0a95e6be49c00ad1efc,Org1MSP,Func7,"[240"",""100"",""21"",""100""]""",Org1MSP Org2MSP ,VALID, 21 240, 21 240,,UT,99,10250,0
2022-04-12T15:46:55.610Z,d7ae49de4c8c2874a857cda96e475db2ad10d288aca6dd963a864fcc832fa950,Org1MSP,Func1,"[444"",""1""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 1 444,,,RT,99,10238,0
2022-04-12T15:46:55.610Z,ab1d043ca0cb224f50c13bf38d5efa538a3bde1176f922defa8d8365aa102798,Org1MSP,Func1,"[1"",""3879""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 1 3879,,,RT,99,10240,0
2022-04-12T15:46:55.610Z,128913448ee0fe189700ad52f3ae98cbda0aeb779e06519c6dcc9963c2b10828,Org1MSP,Func13,"[5008"",""5038"",""8"",""18""]""",Org1MSP Org2MSP ,VALID,,,NULL,,99,10244,0
2022-04-12T15:46:55.613Z,f4ff597ac8dc77ea7c05ed0b172d7eda301217ea16b4be249f2262446b3bdd09,Org1MSP,Func4,"[10091"",""1009100"",""10002"",""1000200""]""",Org1MSP Org2MSP ,VALID,, 10002 10091,,WT,99,10239,0
2022-04-12T15:46:55.614Z,25752c9593bd6b85cec1db3716a218cf6564374e384f8313af98a5232bcd148a,Org1MSP,Func13,"[129"",""149"",""712"",""722""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10243,0
